Area_sqft,Bedrooms,Bathrooms,Floors,Age,Garage,Balcony,Furnished,Garden,SwimmingPool,DistanceToCity,NearbySchools,NearbyHospitals,CrimeRate,PopulationDensity,PublicTransportScore,PropertyTax,LocationRating,ElectricityBackup,SecurityRating,Price
7239,6,5,4,15,0,1,0,1,0,30.7,8,0,4.9,14298,3,1.22,5,1,3,30001557
7907,6,2,3,1,0,1,0,1,0,41.2,3,0,10.0,71269,10,1.61,10,0,8,33931482
1667,3,4,4,14,1,0,1,1,1,11.4,3,8,6.0,77625,3,2.2,8,1,3,15972908
3396,5,1,1,45,0,0,1,1,1,31.4,4,0,2.0,66831,2,2.06,7,0,7,18542561
2127,2,5,4,37,0,1,1,1,0,40.1,0,1,4.1,40283,6,4.32,6,0,4,11325276
5704,3,5,4,0,0,0,0,1,1,1.5,9,2,7.3,51461,1,0.59,6,1,3,29321567
2136,4,4,1,44,1,0,0,1,0,24.9,5,4,1.6,35497,9,3.93,10,0,1,16305043
7220,5,5,4,40,0,1,0,1,0,35.6,2,6,2.1,67141,6,2.02,8,1,4,32847112
3947,1,1,2,49,1,0,0,0,1,34.2,9,8,9.3,9765,5,4.37,7,1,6,17208143
2069,2,4,1,5,1,0,1,1,1,16.3,9,2,4.2,75831,1,2.51,8,0,8,16598157
6970,1,5,3,56,1,0,0,1,0,48.3,2,8,6.6,11642,10,1.23,7,0,3,25836875
1049,6,1,2,10,0,1,1,1,0,39.2,8,5,2.9,65017,1,2.73,10,0,6,11838808
1707,3,3,1,13,0,1,1,0,0,10.5,5,3,10.0,71763,6,2.69,2,0,10,8428970
6377,1,5,3,29,1,1,0,1,0,17.6,1,7,7.2,68309,4,4.13,6,1,6,27316942
1895,4,3,2,57,0,0,1,1,1,27.5,7,6,2.6,75413,6,4.25,5,1,1,11940966
2932,3,4,4,36,0,1,0,0,1,34.4,4,3,3.1,13047,3,1.89,3,0,3,11892689
6163,6,1,3,46,0,0,0,1,0,7.0,6,3,8.9,63042,1,0.91,10,1,9,31290620
3743,1,1,3,36,1,1,1,0,0,15.3,1,8,3.0,56400,8,1.9,5,0,10,20015515
6449,2,3,2,0,1,1,0,0,0,22.5,6,5,2.5,25173,9,1.99,7,1,8,30762544
5824,6,1,4,56,1,0,1,0,0,39.0,9,8,9.6,25182,4,1.32,9,1,10,26713549
881,4,5,3,22,1,1,0,1,0,5.0,2,6,9.8,52749,3,1.91,5,0,1,8432255
3966,5,1,3,28,1,0,0,1,1,39.8,2,3,5.3,71228,3,3.74,2,1,6,15686232
2540,6,1,1,25,1,1,1,0,0,9.2,3,4,4.5,60727,5,1.33,3,0,3,14742668
1012,1,4,1,28,0,1,0,0,0,11.5,2,6,3.6,52813,7,2.76,9,1,3,11710702
3159,2,5,2,35,0,0,1,0,0,41.8,10,8,6.6,50190,10,4.2,4,0,1,13029496
1103,1,4,1,51,0,0,0,1,0,35.5,8,6,3.6,61779,2,3.6,4,1,2,5572043
3665,4,2,4,53,1,1,1,0,0,44.1,6,6,2.8,24176,9,1.05,1,0,6,13857785
1128,2,2,3,10,0,0,1,1,0,20.6,4,8,2.4,29558,10,2.49,2,0,9,8945109
5323,2,2,1,0,1,0,1,0,1,43.3,7,7,4.9,40094,2,2.85,2,1,3,19649634
7387,5,1,3,35,0,0,1,0,1,42.8,4,2,9.8,25883,4,3.37,6,0,1,26635221
1071,3,4,3,4,0,1,0,0,0,32.6,10,6,3.5,49757,2,4.41,3,0,2,5457392
7305,4,1,4,28,0,0,0,0,1,38.2,0,1,3.5,1322,2,3.97,9,0,3,30490586
7974,6,4,1,25,0,0,0,1,1,36.1,9,3,5.9,4820,1,2.45,3,1,9,32307017
4825,3,3,3,3,1,0,1,1,0,5.3,8,4,8.2,5335,3,3.28,2,0,9,22003850
3787,1,2,3,50,0,1,1,0,1,21.5,0,2,4.7,23816,3,1.92,7,1,3,18959117
3564,6,3,1,60,1,0,1,0,0,8.6,9,7,6.0,56622,4,3.63,8,0,9,21394398
6506,2,1,4,8,0,0,0,0,1,24.4,5,1,7.5,9402,3,1.09,7,1,7,27484459
4969,4,3,4,55,0,0,0,1,1,19.4,5,3,7.0,78969,9,2.97,5,0,9,23372874
881,1,1,1,36,0,1,0,1,1,4.1,1,8,7.3,18613,7,4.28,5,1,3,9242710
6029,1,1,3,45,0,0,1,1,1,6.0,4,3,9.3,32753,1,1.5,4,1,8,26038094
974,3,4,2,22,0,1,0,1,0,22.6,4,6,5.2,18694,1,2.44,3,1,7,6264943
7760,3,2,2,2,0,0,1,0,1,44.3,10,5,4.7,24319,6,2.74,5,0,10,32358027
7199,6,1,3,22,1,0,0,1,1,2.8,5,4,8.0,6331,9,2.66,10,1,6,39135731
2059,3,3,3,9,1,1,0,1,0,23.9,0,4,2.5,18015,2,1.25,3,0,8,11875315
5989,4,2,3,53,1,0,1,1,0,30.3,6,3,2.1,43241,7,1.04,7,0,8,27062480
4239,1,5,2,20,0,1,0,1,1,3.2,10,5,5.5,15392,7,2.34,7,1,3,24349488
5816,4,4,2,36,0,0,1,1,1,49.9,9,4,4.7,65224,9,0.58,8,1,10,28256078
4657,4,3,2,31,1,1,0,1,0,17.8,0,4,3.1,32587,1,4.41,2,1,9,20056792
609,1,2,2,1,0,0,1,1,1,10.0,6,5,4.8,78204,3,4.37,8,0,3,11326375
4215,6,2,1,28,0,1,0,0,1,31.2,5,8,3.5,74918,10,1.31,7,0,2,21797131
6122,4,1,2,36,1,0,1,0,1,7.3,6,8,6.1,23438,8,1.43,9,1,1,31216812
2466,1,1,3,47,0,1,1,0,0,10.4,8,6,5.0,46777,1,3.53,3,0,3,10745236
6432,1,2,4,39,0,1,0,1,0,12.8,1,8,9.0,69163,9,2.05,10,1,2,29703337
7341,1,2,2,39,0,0,1,1,1,26.4,7,1,2.7,31134,7,3.11,5,0,3,30602112
3800,1,2,4,42,0,0,0,1,1,38.7,0,0,3.7,62930,5,2.04,2,1,9,12841490
1763,4,2,4,57,1,0,1,0,0,15.7,5,6,8.8,24770,6,0.69,2,1,9,9128737
6864,4,1,1,19,0,0,1,0,1,43.3,2,3,5.2,57358,4,3.93,3,0,4,24393531
6647,3,5,4,24,0,1,0,1,1,30.9,3,6,6.6,64916,4,1.64,5,0,8,28155954
4042,5,2,1,20,0,0,1,0,0,36.3,2,3,7.4,32760,2,4.39,2,1,6,14743731
3776,5,1,1,8,1,0,0,1,1,24.8,1,3,1.5,39906,3,0.54,2,1,10,18930881
1428,6,1,3,7,1,0,1,1,1,43.7,10,4,9.9,40004,7,2.87,6,0,7,10096354
3367,5,2,3,1,0,1,0,0,0,37.2,0,3,5.3,27792,2,4.24,7,1,7,15528948
5132,1,5,4,31,1,1,1,0,1,47.6,1,7,8.1,74746,5,2.0,4,0,7,19429881
2844,4,1,3,18,0,0,1,0,0,45.2,3,1,2.6,77995,8,4.11,1,1,2,8440984
6568,5,2,3,45,0,1,1,0,0,4.2,7,0,6.7,9482,9,2.32,5,1,8,30193552
3658,6,5,2,22,0,1,0,0,1,25.1,9,1,3.0,43642,3,2.49,2,0,8,17970644
1072,3,4,3,33,1,0,1,0,0,21.8,8,2,4.5,19711,5,3.02,3,0,6,7382044
4667,1,3,4,31,0,1,1,0,1,27.1,5,4,7.4,47720,5,4.48,6,1,7,22469700
7935,1,5,4,7,1,1,0,0,1,15.7,5,8,5.3,66519,1,2.12,5,0,8,35005022
7096,4,4,3,45,1,1,1,1,0,0.8,5,2,7.9,17416,7,1.58,1,1,9,29135649
3474,4,1,3,43,0,1,1,1,0,5.0,8,1,4.9,2455,6,0.65,10,0,7,23145901
3686,2,2,2,4,1,0,0,0,0,18.7,8,0,9.3,55626,3,3.14,3,1,4,13074153
6062,1,4,1,19,1,1,1,0,1,49.1,0,3,4.9,18176,4,0.54,3,1,1,21359807
7241,4,1,2,44,1,0,0,1,0,23.2,0,4,9.9,28134,10,4.41,4,0,3,26275395
3986,1,3,1,32,0,1,0,0,0,6.5,3,6,9.1,68961,3,0.59,1,1,9,15398251
3403,6,1,1,42,0,0,1,0,1,15.5,9,7,5.1,47792,7,4.05,9,1,7,23606789
5702,1,5,2,38,0,1,0,0,1,38.9,10,8,9.7,2507,1,2.47,3,0,2,18950035
4663,5,4,1,49,1,1,1,1,0,13.6,6,0,1.6,53070,6,2.71,2,0,2,21640187
6129,4,2,4,4,1,1,0,0,0,12.9,0,0,8.1,4135,8,4.42,6,1,9,27930358
7680,3,1,4,40,1,0,0,1,0,37.9,6,5,9.3,50192,6,4.32,7,0,6,29988828
5713,4,1,2,55,1,0,1,0,0,25.0,0,6,4.8,46097,5,3.47,6,0,3,24505451
2702,6,5,4,46,1,1,0,0,1,11.0,3,7,7.0,4876,9,3.47,2,0,4,15295360
7164,4,4,3,1,0,1,0,1,1,2.3,6,4,6.4,67762,10,2.13,7,0,4,35639894
1780,3,3,4,52,0,1,1,0,1,1.3,0,1,7.3,76530,6,2.36,10,0,1,15843708
2500,6,4,2,59,0,0,1,1,1,48.3,7,6,9.2,32011,4,1.41,3,1,3,8806323
3679,1,1,2,53,0,0,0,0,0,45.6,4,3,3.0,23055,6,2.46,6,1,9,14914095
4121,1,4,1,14,0,1,0,0,1,38.8,3,0,8.9,4237,4,2.59,4,0,2,12927986
7324,2,4,1,12,1,0,1,1,1,32.6,9,7,9.6,7864,5,3.38,8,1,2,33287622
1135,4,1,4,32,0,1,0,0,0,19.6,3,5,5.2,45708,10,1.9,8,0,4,11276913
7229,4,4,1,30,0,0,0,1,0,40.2,9,8,1.8,48424,4,3.0,5,0,4,28214384
6617,2,2,4,59,0,1,0,1,1,40.9,3,7,5.2,77762,4,1.86,4,0,8,25036579
2354,1,5,1,52,0,1,0,1,0,11.6,7,5,7.1,8656,2,2.58,3,0,2,8923618
6938,3,1,2,15,1,0,0,0,1,34.9,1,3,7.1,8232,5,3.11,2,1,7,25190254
7343,6,5,2,32,1,1,0,1,1,47.7,9,7,9.2,52541,3,3.58,3,1,3,27136203
977,2,1,4,35,0,1,1,1,0,21.0,5,4,2.8,19867,6,1.68,8,0,4,11240690
2240,4,4,1,55,1,0,1,1,1,33.4,10,4,2.3,24055,1,1.6,7,0,4,13958012
4376,3,5,4,46,0,1,1,0,1,1.9,10,5,3.3,70777,8,3.2,7,0,8,27736990
5282,3,1,3,32,0,1,0,0,0,21.5,0,6,5.8,5795,2,1.27,10,0,8,24730689
3621,3,1,1,11,1,1,1,1,0,27.5,8,2,7.7,77919,9,2.01,3,0,3,14631775
4446,1,3,4,60,1,0,0,0,1,36.1,2,6,8.3,43924,10,3.38,8,1,3,20621673
2422,1,1,3,7,0,1,0,1,0,9.0,6,7,4.1,60146,5,1.84,4,0,4,13872978
3854,4,2,1,59,1,0,1,1,1,47.0,0,3,9.0,78842,10,2.16,9,1,3,18817770
5550,6,3,2,13,1,1,0,1,0,20.9,3,8,1.5,19141,2,2.83,2,0,4,24899035
789,5,1,3,46,0,1,0,1,0,43.7,8,5,6.4,45220,10,4.08,1,0,3,2676056
3582,6,5,4,9,1,1,1,0,1,5.4,9,7,3.7,14610,9,1.75,8,1,3,26994158
6687,6,4,2,59,0,0,1,1,0,21.6,5,6,1.7,59229,4,1.24,5,1,3,30003555
7711,1,4,2,25,1,1,1,1,1,21.8,10,4,8.1,35606,4,1.53,6,1,8,33909895
1752,4,1,4,1,1,0,1,0,0,13.2,8,3,4.2,32197,6,2.72,1,1,6,11444777
4766,4,4,3,45,1,0,0,0,0,36.0,0,3,7.6,58277,1,3.76,2,1,5,15716481
4975,3,2,2,48,1,1,0,0,1,20.9,1,7,7.3,11039,2,1.56,5,1,1,21160906
7864,6,5,1,31,1,1,1,0,1,47.3,9,0,8.0,11087,5,2.4,7,0,5,32563761
6021,4,5,4,52,1,1,1,1,1,2.1,4,7,6.6,35479,8,2.5,6,1,10,31660614
7521,3,2,1,58,0,1,1,1,1,35.7,8,8,4.8,25633,9,2.71,8,0,6,33699414
5824,6,3,3,18,1,1,1,0,0,3.2,6,7,7.4,69711,4,2.8,9,1,1,31682567
7393,3,4,4,58,1,1,0,1,1,2.9,10,7,4.8,38250,4,1.94,2,1,6,32686165
2618,6,5,2,31,0,1,0,1,1,6.4,9,1,6.6,1482,1,3.69,1,0,5,14340944
1692,2,4,1,49,1,1,0,0,0,44.4,5,6,1.6,51292,9,2.32,2,1,3,6766530
3879,2,4,1,31,1,0,0,1,1,46.9,0,6,5.5,23202,1,1.48,8,1,9,18723971
4048,3,3,1,44,1,1,1,0,0,30.5,8,6,2.7,51194,5,2.09,10,1,6,22583570
4154,5,1,4,0,1,0,0,0,1,49.7,7,7,1.5,66976,6,2.94,6,0,8,20159514
5477,2,2,1,30,1,1,1,0,1,32.5,2,3,3.2,25281,4,3.82,10,1,8,28370930
5984,6,1,2,17,1,0,1,1,1,11.6,3,0,9.4,50793,5,2.26,4,0,9,27944478
3655,6,3,3,8,0,0,0,0,0,25.0,4,3,9.8,4647,3,1.76,4,0,2,15248583
5432,4,5,4,45,1,1,1,0,1,12.0,3,0,9.7,41624,5,2.29,4,0,9,24374733
7734,1,3,4,60,1,0,0,1,1,49.6,2,7,8.1,74633,5,3.11,3,1,4,24880883
7646,6,1,3,16,1,0,1,0,1,18.7,6,3,3.0,27268,5,3.78,4,0,8,33812281
6797,6,2,3,40,1,1,1,0,1,5.7,1,3,4.7,42127,4,3.97,8,0,3,34388264
4015,1,5,4,32,1,1,0,0,0,32.4,1,1,2.2,4290,8,3.42,6,0,2,17316495
7496,3,3,4,1,0,0,1,0,0,43.8,1,7,1.5,2727,10,2.86,7,0,1,31682427
3438,3,3,2,21,1,1,0,0,0,33.9,10,7,6.1,26964,10,1.52,1,1,9,14142173
4642,3,4,3,45,0,0,0,1,1,10.7,3,2,1.7,62909,6,1.81,1,1,9,21855494
1747,1,2,1,51,1,0,1,0,0,18.5,0,8,1.8,17473,5,3.15,5,0,3,9658592
1785,4,3,3,6,1,0,1,0,1,20.1,0,6,8.0,45193,5,2.13,2,1,1,9153289
4555,2,3,1,16,1,1,0,0,1,16.3,1,3,2.9,13992,4,4.01,3,1,1,20590106
2419,5,2,4,2,0,0,1,1,1,32.5,3,0,5.4,36268,6,2.53,9,0,5,17215585
3123,5,5,2,28,1,0,1,0,1,28.4,10,8,3.4,20482,7,4.01,5,0,5,18243248
1149,5,4,1,9,0,0,1,0,0,40.0,8,7,1.4,19289,3,2.63,8,1,4,10700791
505,3,4,1,52,0,1,1,1,1,21.7,0,7,8.2,43260,3,3.68,8,1,6,9797087
4271,4,5,2,3,0,1,0,1,0,3.0,5,2,6.6,11427,7,3.19,4,1,4,22301570
6622,4,4,4,25,1,1,1,1,1,10.7,9,6,9.5,21769,5,1.9,1,0,3,26674258
7888,1,1,3,1,1,0,1,0,1,45.8,4,2,8.7,24726,6,3.9,2,0,3,26414720
3841,2,3,2,8,0,0,1,0,1,1.6,1,5,1.9,54199,3,1.51,10,1,1,25127585
7140,5,1,1,55,1,0,0,1,0,25.9,0,2,4.6,75480,10,1.94,5,1,4,29294539
2326,6,2,4,50,0,0,0,1,1,20.1,6,5,6.8,9943,1,4.49,6,1,5,15677259
6556,4,2,3,31,0,1,1,0,1,23.6,1,1,4.3,4856,8,0.73,4,1,6,28568959
6389,1,3,2,24,0,1,0,1,1,15.2,2,4,9.6,19225,10,2.1,2,1,2,25347349
1584,6,3,2,54,1,0,1,0,1,10.1,5,2,6.5,16964,10,1.03,4,0,8,12879092
3071,5,4,2,14,0,1,0,1,0,9.4,4,3,2.0,36355,9,1.8,5,0,5,18224580
7832,3,4,3,16,1,1,0,1,1,25.6,10,6,2.0,36102,2,1.49,5,1,5,34532982
5512,6,2,2,27,0,0,0,0,0,38.6,0,5,8.0,33226,6,2.59,4,1,9,21145650
3481,6,1,2,30,0,0,1,0,1,10.9,10,5,6.0,28062,3,1.93,2,1,8,17340140
973,4,2,1,23,0,0,1,0,0,44.7,9,3,8.5,19192,4,2.19,9,1,9,7402198
3134,2,3,2,48,1,0,1,0,0,36.5,8,1,2.6,28392,3,1.92,6,1,6,14279338
2297,6,4,2,32,1,1,0,0,0,11.2,10,6,4.7,64999,4,3.79,2,1,10,14288099
4759,2,2,1,30,0,1,1,0,0,14.6,6,7,4.2,21861,9,0.8,4,0,5,20907029
6060,2,1,1,53,0,0,0,0,1,14.1,9,3,4.3,72475,10,1.88,4,0,1,24106448
2790,1,3,3,29,0,0,0,0,0,22.2,8,0,6.6,70918,10,2.96,8,0,2,14286219
6872,3,3,4,38,0,1,0,0,0,18.1,5,1,1.4,24643,10,2.26,5,1,10,31127914
2761,6,5,4,22,0,1,1,1,1,4.6,10,6,1.3,9844,8,2.15,8,1,5,24200931
5706,4,5,3,49,1,0,0,0,1,17.4,10,1,4.3,65546,9,1.98,8,0,6,30092049
1435,2,1,4,22,0,0,0,1,0,4.8,1,4,1.4,8769,6,3.85,8,0,5,13200789
5497,1,1,1,35,0,0,1,1,0,23.5,6,3,1.0,76059,2,0.9,1,0,1,18378122
1305,2,2,2,37,1,0,0,1,0,35.7,1,0,2.6,62946,8,4.45,1,1,3,3491451
1608,4,1,3,11,0,0,0,0,0,9.2,10,3,8.8,39835,2,4.18,1,0,1,6985094
7033,5,2,4,18,0,0,0,0,1,2.1,3,3,7.0,70293,1,0.95,7,0,9,33667596
6122,1,2,1,26,0,1,0,0,0,6.7,9,0,7.5,16694,4,1.43,9,0,2,26903429
5184,5,4,3,32,0,0,0,0,1,35.3,10,1,5.2,61069,8,2.49,2,1,9,21755418
1256,5,3,3,24,0,1,1,1,0,40.5,1,6,4.5,63947,8,2.2,4,1,4,7265100
1577,1,4,1,21,1,1,1,0,1,18.8,8,2,7.8,8167,4,3.23,7,1,6,12329352
6379,1,5,3,41,0,1,1,1,0,7.9,9,7,2.5,58129,8,1.99,9,1,9,34469328
2395,6,3,1,7,1,1,0,1,1,33.7,8,5,9.3,38762,4,4.42,2,1,5,11955550
4736,6,3,3,23,1,0,1,0,1,30.6,3,4,4.3,72042,2,2.91,5,0,3,22633020
7938,2,2,2,21,1,0,0,1,1,28.7,6,0,4.4,58854,1,2.1,3,1,4,29521694
5811,6,1,4,45,0,1,1,1,1,28.8,2,0,7.5,40419,6,0.79,4,1,7,25632078
3608,6,1,3,60,1,0,1,0,1,13.5,5,2,2.6,67605,9,3.35,10,1,2,24742193
2864,3,4,3,46,1,1,0,1,1,48.1,9,8,3.1,34644,7,2.74,9,0,6,16451665
4096,5,5,4,2,0,0,1,1,1,4.4,5,3,1.4,31108,5,2.63,7,0,5,27588834
1394,6,4,1,59,0,1,0,0,0,45.5,1,6,9.3,59841,9,3.31,3,0,10,5388232
5070,5,3,3,5,0,1,0,0,0,40.1,8,4,5.9,49354,4,1.69,7,1,4,22836340
3141,5,2,2,38,0,1,1,1,1,47.7,6,5,6.1,2739,6,2.57,7,1,3,15067857
7941,3,5,3,40,1,0,1,1,0,35.1,6,2,3.9,47156,9,3.21,3,1,4,31744631
1019,3,1,2,17,1,1,1,1,1,40.7,4,6,5.3,21873,5,0.58,9,1,5,11265944
5447,1,2,4,1,0,1,0,1,0,20.5,10,3,4.2,55047,1,1.85,6,1,3,24341946
7315,3,5,2,14,1,0,0,1,1,32.4,4,3,1.9,45862,7,2.26,5,1,6,32516877
6609,4,5,3,60,1,1,1,1,0,19.8,1,2,3.0,35966,8,2.85,4,0,5,28789938
4388,3,3,3,22,0,0,1,1,1,30.2,1,0,6.3,31756,5,1.13,10,0,4,23636842
628,4,2,3,1,1,1,1,0,0,38.6,1,3,4.5,29676,9,2.4,2,1,10,4313588
3832,1,5,2,16,1,0,0,1,0,36.1,3,3,7.8,64718,1,1.98,4,1,6,14043289
882,6,3,3,0,0,1,1,0,1,42.7,8,2,8.0,11018,1,0.64,1,1,8,4613312
1100,6,4,3,12,0,1,0,0,1,1.9,6,2,8.4,68625,6,3.87,6,1,1,13127564
7700,5,4,2,4,0,1,1,1,0,31.9,0,8,6.5,36542,7,1.24,4,0,10,32857235
4880,3,2,4,11,1,0,1,1,1,13.4,3,8,8.4,28982,6,2.51,6,1,6,25998805
5040,1,3,4,8,0,0,0,0,1,23.7,1,4,6.9,45901,7,4.15,3,1,6,20818450
683,6,1,1,34,1,0,1,0,0,43.0,0,6,4.0,47257,6,3.8,10,0,2,9037160
7926,3,3,3,49,1,1,1,0,0,20.8,4,5,7.4,39770,10,2.01,7,0,4,33722047
563,2,1,4,48,1,0,1,0,1,16.0,10,4,2.7,36101,1,1.22,3,1,8,7667253
3658,2,4,1,4,1,0,1,1,1,19.3,9,6,5.8,20910,8,1.72,6,1,10,21979532
7673,4,2,2,12,0,1,1,0,0,22.1,1,2,7.5,18879,6,0.85,10,0,5,35215426
6094,5,2,1,21,1,0,1,1,1,31.8,10,1,5.9,75983,3,0.54,6,1,8,28030261
4908,4,4,2,2,1,1,0,0,0,19.2,6,0,3.1,37197,2,1.33,6,0,9,25064669
3489,4,5,4,1,0,0,0,1,1,46.4,0,3,7.6,19839,4,2.41,10,0,1,18607048
4934,6,2,3,55,1,0,1,1,0,17.5,7,3,2.5,6534,9,1.91,1,1,3,21914827
5473,2,4,3,10,0,1,0,1,0,38.1,9,5,4.3,42259,2,1.64,5,1,10,23497399
5703,6,2,4,11,1,0,0,1,1,36.0,1,1,8.6,6961,7,2.28,7,0,2,24743671
4466,2,4,3,28,1,1,0,0,0,7.8,10,3,1.5,66160,10,4.27,2,1,5,22143993
4564,2,2,4,18,0,1,1,0,1,12.6,7,6,7.3,44351,1,0.96,2,1,3,19118962
2627,1,3,3,41,1,0,0,1,0,12.5,2,0,6.1,35612,1,3.39,2,0,10,9707066
5670,2,5,1,28,0,1,0,1,1,15.3,5,2,5.5,76960,2,3.21,1,1,7,22216677
2446,1,3,3,60,0,1,1,0,1,36.2,9,7,9.3,48538,7,4.0,4,0,10,11134394
3773,4,2,1,38,1,1,0,1,1,5.1,7,7,6.2,74135,10,3.73,2,1,5,20101064
7325,4,1,2,21,0,0,1,1,0,15.3,5,0,8.7,52542,6,1.26,5,1,6,29481404
1126,5,1,4,7,0,1,0,0,0,26.4,1,8,8.4,41047,4,4.04,7,0,3,7669767
2490,1,3,2,18,1,1,0,0,0,29.3,8,8,7.7,69741,3,1.15,6,1,1,11814011
4320,3,1,4,13,0,1,0,1,0,21.4,2,2,1.6,72010,9,2.41,10,0,7,24657937
6720,3,1,2,19,1,1,1,1,0,28.1,6,8,2.0,37662,5,2.51,6,1,5,30422379
4554,2,3,3,41,1,0,1,1,0,1.4,0,4,3.0,41545,8,2.8,5,0,3,22261353
2115,5,3,3,8,0,1,1,1,0,3.4,5,3,4.1,76018,8,2.9,3,1,6,16470833
3278,1,3,2,46,1,0,0,0,1,45.7,10,8,4.4,33026,8,2.8,6,0,5,15096390
1302,5,3,4,0,0,0,1,1,1,2.5,3,2,9.9,22514,3,3.65,4,0,1,10471697
4781,5,2,2,21,1,0,0,1,1,10.0,8,1,9.9,12512,5,1.86,5,0,10,24631654
2465,1,4,4,16,0,0,0,1,0,9.1,4,5,3.0,1938,1,2.68,9,0,1,16520674
4753,5,2,3,10,0,0,0,1,1,19.0,10,6,4.0,39589,7,3.89,2,1,2,22763134
5987,1,4,2,26,1,1,1,1,0,39.9,10,6,4.7,65177,4,2.11,2,0,7,21303012
7611,5,1,4,24,1,1,1,0,1,5.1,9,1,2.0,77138,4,1.9,10,0,4,39388762
6603,2,1,4,48,0,0,0,1,0,32.1,1,1,9.2,22306,7,2.17,2,0,5,21402393
5790,1,5,4,16,1,1,0,1,1,23.5,8,1,4.9,24566,8,4.04,6,0,3,27336729
6867,4,5,1,9,0,1,1,1,0,42.5,0,1,9.4,64175,7,1.55,9,1,9,29488869
2226,3,3,1,31,0,0,1,0,1,18.9,9,3,3.7,28640,9,2.3,4,0,7,13773006
1599,2,3,1,2,1,1,1,1,0,17.6,5,0,5.9,70669,3,3.83,10,1,7,14924845
7155,1,4,1,41,1,1,0,1,1,40.5,6,5,6.7,70724,10,3.71,1,1,1,24447138
3064,4,4,1,31,0,1,0,1,1,46.9,8,2,1.9,58106,7,3.41,9,0,8,17921507
3730,3,2,2,9,0,1,1,0,0,34.5,2,3,9.4,58814,5,2.22,2,1,2,12813610
2135,3,4,2,42,1,0,1,0,0,49.9,10,4,3.9,6742,8,2.33,2,1,10,8177761
4372,2,4,3,59,0,1,1,0,0,22.7,10,4,6.8,43202,8,2.43,8,1,6,21203770
4833,5,5,3,48,0,1,0,0,1,1.2,1,7,8.2,48607,1,1.61,10,1,3,28292108
904,5,1,2,0,0,0,1,0,1,23.3,2,3,6.2,33066,2,1.57,7,0,4,9428488
2845,2,5,4,51,1,0,1,1,0,13.5,3,5,1.8,35317,2,2.18,9,0,1,18041011
1315,2,1,1,12,1,0,1,1,0,34.5,3,8,9.8,30147,10,2.03,2,0,9,4615676
4173,1,1,4,54,0,1,1,1,0,35.3,5,4,8.3,15660,9,2.86,8,1,7,19818740
3634,1,3,3,44,0,0,1,1,1,21.5,2,0,2.1,23368,5,1.26,2,0,5,14870972
6194,6,5,1,39,0,1,0,0,1,16.8,8,4,9.0,26807,4,2.23,8,1,10,31410248
998,2,5,4,55,1,0,0,1,0,13.0,3,1,9.1,40170,4,3.6,2,1,10,5486759
6747,1,5,2,12,0,1,0,1,0,36.4,4,8,7.6,79334,2,2.44,8,0,5,27840808
3370,6,5,1,12,0,1,0,1,0,47.3,0,7,2.5,62527,10,4.24,1,1,1,12861193
1417,1,1,2,7,0,1,0,0,0,18.6,10,2,8.7,65645,9,2.53,4,0,2,7600864
836,4,1,2,44,0,1,1,1,1,31.4,3,4,5.5,10576,1,2.89,5,0,9,7313863
5062,6,1,2,41,0,1,1,1,0,37.1,5,3,6.6,34042,4,4.09,3,1,7,18844721
5732,1,5,4,10,1,1,0,1,0,45.7,5,0,6.3,68766,2,1.14,10,0,7,25039839
2792,3,5,4,35,0,0,0,1,0,23.5,9,3,8.8,34063,7,0.79,2,1,5,10713938
6778,2,3,1,45,0,0,1,0,0,35.0,2,5,4.4,39620,1,4.03,5,0,1,25073584
1047,6,3,2,57,1,1,1,0,0,18.6,1,5,2.1,13658,1,3.84,8,1,1,12019836
1060,4,4,4,49,0,1,1,0,0,37.0,10,1,4.1,27035,8,3.6,5,0,3,6613784
4491,5,1,2,26,1,1,0,0,1,37.7,8,4,9.6,66354,10,4.17,10,0,1,22530397
2450,5,5,1,2,1,0,0,0,1,21.3,7,8,2.6,65916,7,0.98,2,0,4,13987234
3436,6,2,3,46,1,0,1,1,1,23.4,5,8,1.6,68683,2,1.92,8,0,10,23143417
6330,5,4,4,45,1,0,0,0,0,41.6,7,1,9.4,25928,9,1.64,8,1,10,27665269
2238,1,3,4,21,1,0,1,1,0,27.6,8,2,6.2,47135,8,2.56,4,0,7,12358199
5541,3,1,2,28,0,1,0,1,0,46.4,9,1,1.9,45725,10,3.32,8,1,3,23509923
7283,6,3,1,42,1,0,0,0,1,24.5,8,0,1.4,58238,7,2.45,10,0,5,36760238
1460,3,3,1,24,0,0,0,1,0,18.0,8,5,5.4,46103,7,2.84,3,0,2,8694264
5158,5,5,3,58,0,1,0,0,0,37.2,9,4,2.1,45872,6,2.76,4,0,1,21011111
7907,5,5,3,18,1,1,1,1,1,19.6,4,0,10.0,79369,9,0.6,5,0,9,35215617
5081,2,2,3,12,1,1,0,1,0,14.1,9,7,1.7,12112,10,3.14,6,1,5,25803893
6583,2,4,1,9,0,0,0,0,1,5.7,9,0,3.1,66798,9,1.89,4,0,9,30339074
5092,4,4,1,47,1,1,0,1,0,41.5,10,7,1.4,18248,1,3.63,1,1,4,18201499
3153,6,2,1,18,0,1,0,0,0,45.1,5,8,9.8,68365,3,0.63,5,0,8,11720264
